,법정동코드,시도명,시군구명,읍면동명,동리명,생성일자,말소일자
5791,4283035033,강원도,양양군,강현면,방축리,19880423,
5792,4283035034,강원도,양양군,강현면,답리,19880423,
5793,4283035035,강원도,양양군,강현면,광석리,19880423,
5794,4283035036,강원도,양양군,강현면,정암리,19880423,
5795,4283035037,강원도,양양군,강현면,용호리,19880423,
5796,4283035038,강원도,양양군,강현면,장산리,19880423,
5797,4283035039,강원도,양양군,강현면,전진리,19880423,
5798,4283035040,강원도,양양군,강현면,주청리,19880423,
5799,4283035041,강원도,양양군,강현면,적은리,19880423,
5800,4283035042,강원도,양양군,강현면,물갑리,19880423,
5801,4300000000,충청북도,,,,19880423,
5802,4311000000,충청북도,청주시,,,19880423,
5803,4311100000,충청북도,청주시 상당구,,,19950101,
5804,4311110100,충청북도,청주시 상당구,영동,,19980201,
5805,4311110200,충청북도,청주시 상당구,북문로1가,,19980201,
5806,4311110300,충청북도,청주시 상당구,북문로2가,,19980201,
5807,4311110400,충청북도,청주시 상당구,북문로3가,,19980201,
5808,4311110500,충청북도,청주시 상당구,남문로1가,,19980201,
5809,4311110600,충청북도,청주시 상당구,남문로2가,,19980201,
5810,4311110700,충청북도,청주시 상당구,문화동,,19980201,
5811,4311110800,충청북도,청주시 상당구,서운동,,19980201,
5812,4311110900,충청북도,청주시 상당구,서문동,,19980201,
5813,4311111000,충청북도,청주시 상당구,남주동,,19980201,
5814,4311111100,충청북도,청주시 상당구,석교동,,19980201,
5815,4311111200,충청북도,청주시 상당구,수동,,19980201,
5816,4311111700,충청북도,청주시 상당구,탑동,,19950101,
5817,4311111800,충청북도,청주시 상당구,대성동,,19950101,
5818,4311111900,충청북도,청주시 상당구,영운동,,19950101,
5819,4311112000,충청북도,청주시 상당구,금천동,,19950101,
5820,4311112100,충청북도,청주시 상당구,용담동,,19950101,
5821,4311112200,충청북도,청주시 상당구,명암동,,19950101,
5822,4311112300,충청북도,청주시 상당구,산성동,,19950101,
5823,4311112400,충청북도,청주시 상당구,용암동,,19950101,
5824,4311112500,충청북도,청주시 상당구,용정동,,19950101,
5825,4311112600,충청북도,청주시 상당구,방서동,,19950101,
5826,4311112700,충청북도,청주시 상당구,평촌동,,19950101,
5827,4311112800,충청북도,청주시 상당구,지북동,,19950101,
5828,4311112900,충청북도,청주시 상당구,운동동,,19950101,
5829,4311113000,충청북도,청주시 상당구,월오동,,19950101,
5830,4311131000,충청북도,청주시 상당구,낭성면,,20140701,
5831,4311131021,충청북도,청주시 상당구,낭성면,관정리,20140701,
5832,4311131022,충청북도,청주시 상당구,낭성면,귀래리,20140701,
5833,4311131023,충청북도,청주시 상당구,낭성면,추정리,20140701,
5834,4311131024,충청북도,청주시 상당구,낭성면,호정리,20140701,
5835,4311131025,충청북도,청주시 상당구,낭성면,이목리,20140701,
5836,4311131026,충청북도,청주시 상당구,낭성면,문박리,20140701,
5837,4311131027,충청북도,청주시 상당구,낭성면,인경리,20140701,
5838,4311131028,충청북도,청주시 상당구,낭성면,지산리,20140701,
5839,4311131029,충청북도,청주시 상당구,낭성면,갈산리,20140701,
5840,4311131030,충청북도,청주시 상당구,낭성면,삼산리,20140701,
5841,4311131031,충청북도,청주시 상당구,낭성면,현암리,20140701,
5842,4311131032,충청북도,청주시 상당구,낭성면,무성리,20140701,
5843,4311132000,충청북도,청주시 상당구,미원면,,20140701,
5844,4311132021,충청북도,청주시 상당구,미원면,미원리,20140701,
5845,4311132022,충청북도,청주시 상당구,미원면,쌍이리,20140701,
5846,4311132023,충청북도,청주시 상당구,미원면,중리,20140701,
5847,4311132024,충청북도,청주시 상당구,미원면,내산리,20140701,
5848,4311132025,충청북도,청주시 상당구,미원면,구방리,20140701,
5849,4311132026,충청북도,청주시 상당구,미원면,기암리(岐岩),20140701,
5850,4311132027,충청북도,청주시 상당구,미원면,운교리,20140701,
5851,4311132028,충청북도,청주시 상당구,미원면,대덕리,20140701,
5852,4311132029,충청북도,청주시 상당구,미원면,운용리,20140701,
5853,4311132030,충청북도,청주시 상당구,미원면,화원리,20140701,
5854,4311132031,충청북도,청주시 상당구,미원면,용곡리,20140701,
5855,4311132032,충청북도,청주시 상당구,미원면,수산리,20140701,
5856,4311132033,충청북도,청주시 상당구,미원면,기암리(基岩),20140701,
5857,4311132034,충청북도,청주시 상당구,미원면,가양리,20140701,
5858,4311132035,충청북도,청주시 상당구,미원면,화창리,20140701,
5859,4311132036,충청북도,청주시 상당구,미원면,종암리,20140701,
5860,4311132037,충청북도,청주시 상당구,미원면,대신리,20140701,
5861,4311132038,충청북도,청주시 상당구,미원면,운암리,20140701,
5862,4311132039,충청북도,청주시 상당구,미원면,옥화리,20140701,
5863,4311132040,충청북도,청주시 상당구,미원면,월용리,20140701,
5864,4311132041,충청북도,청주시 상당구,미원면,금관리,20140701,
5865,4311132042,충청북도,청주시 상당구,미원면,어암리,20140701,
5866,4311132043,충청북도,청주시 상당구,미원면,계원리,20140701,
5867,4311132044,충청북도,청주시 상당구,미원면,성대리,20140701,
5868,4311133000,충청북도,청주시 상당구,가덕면,,20140701,
5869,4311133021,충청북도,청주시 상당구,가덕면,청용리,20140701,
5870,4311133022,충청북도,청주시 상당구,가덕면,행정리,20140701,
5871,4311133023,충청북도,청주시 상당구,가덕면,삼항리,20140701,
5872,4311133024,충청북도,청주시 상당구,가덕면,국전리,20140701,
5873,4311133025,충청북도,청주시 상당구,가덕면,상대리,20140701,
5874,4311133026,충청북도,청주시 상당구,가덕면,노동리,20140701,
5875,4311133027,충청북도,청주시 상당구,가덕면,인차리,20140701,
5876,4311133028,충청북도,청주시 상당구,가덕면,계산리,20140701,
5877,4311133029,충청북도,청주시 상당구,가덕면,수곡리,20140701,
5878,4311133030,충청북도,청주시 상당구,가덕면,시동리,20140701,
5879,4311133031,충청북도,청주시 상당구,가덕면,병암리,20140701,
5880,4311133032,충청북도,청주시 상당구,가덕면,금거리,20140701,
5881,4311133033,충청북도,청주시 상당구,가덕면,상야리,20140701,
5882,4311133034,충청북도,청주시 상당구,가덕면,한계리,20140701,
5883,4311133035,충청북도,청주시 상당구,가덕면,내암리,20140701,
5884,4311134000,충청북도,청주시 상당구,남일면,,20140701,
5885,4311134021,충청북도,청주시 상당구,남일면,송암리,20140701,
5886,4311134022,충청북도,청주시 상당구,남일면,효촌리,20140701,
5887,4311134023,충청북도,청주시 상당구,남일면,문주리,20140701,
5888,4311134024,충청북도,청주시 상당구,남일면,황청리,20140701,
5889,4311134025,충청북도,청주시 상당구,남일면,은행리,20140701,
5890,4311134026,충청북도,청주시 상당구,남일면,두산리,20140701,
5891,4311134027,충청북도,청주시 상당구,남일면,쌍수리,20140701,
5892,4311134028,충청북도,청주시 상당구,남일면,고은리,20140701,
5893,4311134029,충청북도,청주시 상당구,남일면,화당리,20140701,
5894,4311134030,충청북도,청주시 상당구,남일면,가산리,20140701,
5895,4311134031,충청북도,청주시 상당구,남일면,신송리,20140701,
5896,4311134032,충청북도,청주시 상당구,남일면,가중리,20140701,
5897,4311135000,충청북도,청주시 상당구,문의면,,20140701,
5898,4311135021,충청북도,청주시 상당구,문의면,문산리,20140701,
5899,4311135022,충청북도,청주시 상당구,문의면,미천리,20140701,
5900,4311135023,충청북도,청주시 상당구,문의면,남계리,20140701,
5901,4311135024,충청북도,청주시 상당구,문의면,상장리,20140701,
5902,4311135025,충청북도,청주시 상당구,문의면,산덕리,20140701,
5903,4311135026,충청북도,청주시 상당구,문의면,구룡리,20140701,
5904,4311135027,충청북도,청주시 상당구,문의면,괴곡리,20140701,
5905,4311135028,충청북도,청주시 상당구,문의면,문덕리,20140701,
5906,4311135029,충청북도,청주시 상당구,문의면,소전리,20140701,
5907,4311135030,충청북도,청주시 상당구,문의면,후곡리,20140701,
5908,4311135031,충청북도,청주시 상당구,문의면,가호리,20140701,
5909,4311135032,충청북도,청주시 상당구,문의면,신대리,20140701,
5910,4311135033,충청북도,청주시 상당구,문의면,덕유리,20140701,
5911,4311135034,충청북도,청주시 상당구,문의면,품곡리,20140701,
5912,4311135035,충청북도,청주시 상당구,문의면,두모리,20140701,
5913,4311135036,충청북도,청주시 상당구,문의면,도원리,20140701,
5914,4311135037,충청북도,청주시 상당구,문의면,등동리,20140701,
5915,4311135038,충청북도,청주시 상당구,문의면,묘암리,20140701,
5916,4311135039,충청북도,청주시 상당구,문의면,마구리,20140701,
5917,4311135040,충청북도,청주시 상당구,문의면,마동리,20140701,
5918,4311135041,충청북도,청주시 상당구,문의면,염티리,20140701,
5919,4311135042,충청북도,청주시 상당구,문의면,노현리,20140701,
5920,4311200000,충청북도,청주시 서원구,,,20140701,
5921,4311210100,충청북도,청주시 서원구,사직동,,20140701,
5922,4311210200,충청북도,청주시 서원구,사창동,,20140701,
5923,4311210300,충청북도,청주시 서원구,모충동,,20140701,
5924,4311210400,충청북도,청주시 서원구,산남동,,20140701,
5925,4311210500,충청북도,청주시 서원구,미평동,,20140701,
5926,4311210600,충청북도,청주시 서원구,분평동,,20140701,
5927,4311210700,충청북도,청주시 서원구,수곡동,,20140701,
5928,4311210800,충청북도,청주시 서원구,성화동,,20140701,
5929,4311210900,충청북도,청주시 서원구,개신동,,20140701,
5930,4311211000,충청북도,청주시 서원구,죽림동,,20140701,
5931,4311211100,충청북도,청주시 서원구,장성동,,20140701,
5932,4311211200,충청북도,청주시 서원구,장암동,,20140701,
5933,4311231000,충청북도,청주시 서원구,남이면,,20140701,
5934,4311231021,충청북도,청주시 서원구,남이면,척산리,20140701,
5935,4311231022,충청북도,청주시 서원구,남이면,외천리,20140701,
5936,4311231023,충청북도,청주시 서원구,남이면,문동리,20140701,
5937,4311231024,충청북도,청주시 서원구,남이면,척북리,20140701,
5938,4311231025,충청북도,청주시 서원구,남이면,산막리,20140701,
5939,4311231026,충청북도,청주시 서원구,남이면,비룡리,20140701,
5940,4311231027,충청북도,청주시 서원구,남이면,구미리,20140701,
5941,4311231028,충청북도,청주시 서원구,남이면,사동리,20140701,
5942,4311231029,충청북도,청주시 서원구,남이면,갈원리,20140701,
5943,4311231030,충청북도,청주시 서원구,남이면,팔봉리,20140701,
5944,4311231031,충청북도,청주시 서원구,남이면,상발리,20140701,
5945,4311231032,충청북도,청주시 서원구,남이면,구암리,20140701,
5946,4311231033,충청북도,청주시 서원구,남이면,석실리,20140701,
5947,4311231034,충청북도,청주시 서원구,남이면,석판리,20140701,
5948,4311231035,충청북도,청주시 서원구,남이면,대련리,20140701,
5949,4311231036,충청북도,청주시 서원구,남이면,가좌리,20140701,
5950,4311231037,충청북도,청주시 서원구,남이면,양촌리,20140701,
5951,4311231038,충청북도,청주시 서원구,남이면,가마리,20140701,
5952,4311231039,충청북도,청주시 서원구,남이면,수대리,20140701,
5953,4311231040,충청북도,청주시 서원구,남이면,부용외천리,20140701,
5954,4311232000,충청북도,청주시 서원구,현도면,,20140701,
5955,4311232021,충청북도,청주시 서원구,현도면,상삼리,20140701,
5956,4311232022,충청북도,청주시 서원구,현도면,중삼리,20140701,
5957,4311232023,충청북도,청주시 서원구,현도면,죽전리,20140701,
5958,4311232024,충청북도,청주시 서원구,현도면,우록리,20140701,
5959,4311232025,충청북도,청주시 서원구,현도면,시동리,20140701,
5960,4311232026,충청북도,청주시 서원구,현도면,선동리,20140701,
5961,4311232027,충청북도,청주시 서원구,현도면,시목리,20140701,
5962,4311232028,충청북도,청주시 서원구,현도면,중척리,20140701,
5963,4311232029,충청북도,청주시 서원구,현도면,하석리,20140701,
5964,4311232030,충청북도,청주시 서원구,현도면,노산리,20140701,
5965,4311232031,충청북도,청주시 서원구,현도면,달계리,20140701,
5966,4311232032,충청북도,청주시 서원구,현도면,매봉리,20140701,
5967,4311232033,충청북도,청주시 서원구,현도면,양지리,20140701,
5968,4311232034,충청북도,청주시 서원구,현도면,죽암리,20140701,
5969,4311300000,충청북도,청주시 흥덕구,,,19950101,
5970,4311310400,충청북도,청주시 흥덕구,운천동,,19950101,
5971,4311310500,충청북도,청주시 흥덕구,신봉동,,19950101,
5972,4311311300,충청북도,청주시 흥덕구,가경동,,19950101,
5973,4311311400,충청북도,청주시 흥덕구,복대동,,19950101,
5974,4311311500,충청북도,청주시 흥덕구,봉명동,,19950101,
5975,4311311600,충청북도,청주시 흥덕구,송정동,,19950101,
5976,4311311700,충청북도,청주시 흥덕구,강서동,,19950101,
5977,4311311800,충청북도,청주시 흥덕구,석곡동,,19950101,
5978,4311311900,충청북도,청주시 흥덕구,휴암동,,19950101,
5979,4311312000,충청북도,청주시 흥덕구,신전동,,19950101,
5980,4311312100,충청북도,청주시 흥덕구,현암동,,19950101,
5981,4311312200,충청북도,청주시 흥덕구,동막동,,19950101,
5982,4311312300,충청북도,청주시 흥덕구,수의동,,19950101,
5983,4311312400,충청북도,청주시 흥덕구,지동동,,19950101,
5984,4311312500,충청북도,청주시 흥덕구,서촌동,,19950101,
5985,4311312600,충청북도,청주시 흥덕구,신성동,,19950101,
5986,4311312700,충청북도,청주시 흥덕구,평동,,19950101,
5987,4311312800,충청북도,청주시 흥덕구,신대동,,19950101,
5988,4311312900,충청북도,청주시 흥덕구,남촌동,,19950101,
5989,4311313000,충청북도,청주시 흥덕구,내곡동,,19950101,
5990,4311313100,충청북도,청주시 흥덕구,상신동,,19950101,
5991,4311313200,충청북도,청주시 흥덕구,원평동,,19950101,
5992,4311313300,충청북도,청주시 흥덕구,문암동,,19950101,
5993,4311313400,충청북도,청주시 흥덕구,송절동,,19950101,
5994,4311313500,충청북도,청주시 흥덕구,화계동,,19950101,
5995,4311313600,충청북도,청주시 흥덕구,외북동,,19950101,
5996,4311313700,충청북도,청주시 흥덕구,향정동,,19950101,
5997,4311313800,충청북도,청주시 흥덕구,비하동,,19950101,
5998,4311313900,충청북도,청주시 흥덕구,석소동,,19950101,
5999,4311314000,충청북도,청주시 흥덕구,정봉동,,19950101,
6000,4311314100,충청북도,청주시 흥덕구,신촌동,,19950101,
6001,4311325000,충청북도,청주시 흥덕구,오송읍,,20140701,
6002,4311325021,충청북도,청주시 흥덕구,오송읍,호계리,20140701,
6003,4311325022,충청북도,청주시 흥덕구,오송읍,상정리,20140701,
6004,4311325023,충청북도,청주시 흥덕구,오송읍,공북리,20140701,
6005,4311325024,충청북도,청주시 흥덕구,오송읍,쌍청리,20140701,
6006,4311325025,충청북도,청주시 흥덕구,오송읍,만수리,20140701,
6007,4311325026,충청북도,청주시 흥덕구,오송읍,연제리,20140701,
6008,4311325027,충청북도,청주시 흥덕구,오송읍,궁평리,20140701,
6009,4311325028,충청북도,청주시 흥덕구,오송읍,오송리,20140701,
6010,4311325029,충청북도,청주시 흥덕구,오송읍,동평리,20140701,
6011,4311325030,충청북도,청주시 흥덕구,오송읍,서평리,20140701,
6012,4311325031,충청북도,청주시 흥덕구,오송읍,봉산리,20140701,
6013,4311325032,충청북도,청주시 흥덕구,오송읍,정중리,20140701,
6014,4311325033,충청북도,청주시 흥덕구,오송읍,상봉리,20140701,
6015,4311331000,충청북도,청주시 흥덕구,강내면,,20140701,
6016,4311331021,충청북도,청주시 흥덕구,강내면,연정리,20140701,
6017,4311331022,충청북도,청주시 흥덕구,강내면,궁현리,20140701,
6018,4311331023,충청북도,청주시 흥덕구,강내면,저산리,20140701,
6019,4311331024,충청북도,청주시 흥덕구,강내면,당곡리,20140701,
6020,4311331025,충청북도,청주시 흥덕구,강내면,산단리,20140701,
6021,4311331026,충청북도,청주시 흥덕구,강내면,다락리,20140701,
6022,4311331027,충청북도,청주시 흥덕구,강내면,태성리,20140701,
6023,4311331028,충청북도,청주시 흥덕구,강내면,사곡리,20140701,
6024,4311331029,충청북도,청주시 흥덕구,강내면,황탄리,20140701,
6025,4311331030,충청북도,청주시 흥덕구,강내면,월탄리,20140701,
6026,4311331031,충청북도,청주시 흥덕구,강내면,탑연리,20140701,
6027,4311331032,충청북도,청주시 흥덕구,강내면,석화리,20140701,
6028,4311331033,충청북도,청주시 흥덕구,강내면,사인리,20140701,
6029,4311331034,충청북도,청주시 흥덕구,강내면,월곡리,20140701,
6030,4311331035,충청북도,청주시 흥덕구,강내면,학천리,20140701,
6031,4311332000,충청북도,청주시 흥덕구,옥산면,,20140701,
6032,4311332021,충청북도,청주시 흥덕구,옥산면,오산리,20140701,
6033,4311332022,충청북도,청주시 흥덕구,옥산면,덕촌리,20140701,
6034,4311332023,충청북도,청주시 흥덕구,옥산면,신촌리,20140701,
6035,4311332024,충청북도,청주시 흥덕구,옥산면,환희리,20140701,
6036,4311332025,충청북도,청주시 흥덕구,옥산면,가락리,20140701,
6037,4311332026,충청북도,청주시 흥덕구,옥산면,동림리,20140701,
6038,4311332027,충청북도,청주시 흥덕구,옥산면,금계리,20140701,
6039,4311332028,충청북도,청주시 흥덕구,옥산면,장동리,20140701,
6040,4311332029,충청북도,청주시 흥덕구,옥산면,사정리,20140701,
6041,4311332030,충청북도,청주시 흥덕구,옥산면,수락리,20140701,
6042,4311332031,충청북도,청주시 흥덕구,옥산면,장남리,20140701,
6043,4311332032,충청북도,청주시 흥덕구,옥산면,호죽리,20140701,
6044,4311332033,충청북도,청주시 흥덕구,옥산면,남촌리,20140701,
6045,4311332034,충청북도,청주시 흥덕구,옥산면,소로리,20140701,
6046,4311332035,충청북도,청주시 흥덕구,옥산면,국사리,20140701,
6047,4311400000,충청북도,청주시 청원구,,,20140701,
6048,4311410100,충청북도,청주시 청원구,우암동,,20140701,
6049,4311410200,충청북도,청주시 청원구,내덕동,,20140701,
6050,4311410300,충청북도,청주시 청원구,율량동,,20140701,
6051,4311410400,충청북도,청주시 청원구,사천동,,20140701,
6052,4311410500,충청북도,청주시 청원구,주성동,,20140701,
6053,4311410600,충청북도,청주시 청원구,주중동,,20140701,
6054,4311410700,충청북도,청주시 청원구,정상동,,20140701,
6055,4311410800,충청북도,청주시 청원구,정하동,,20140701,
6056,4311410900,충청북도,청주시 청원구,정북동,,20140701,
6057,4311411000,충청북도,청주시 청원구,오동동,,20140701,
6058,4311411100,충청북도,청주시 청원구,외남동,,20140701,
6059,4311411200,충청북도,청주시 청원구,외평동,,20140701,
6060,4311411300,충청북도,청주시 청원구,외하동,,20140701,
6061,4311425000,충청북도,청주시 청원구,내수읍,,20140701,
6062,4311425021,충청북도,청주시 청원구,내수읍,내수리,20140701,
6063,4311425022,충청북도,청주시 청원구,내수읍,마산리,20140701,
6064,4311425023,충청북도,청주시 청원구,내수읍,풍정리,20140701,
6065,4311425024,충청북도,청주시 청원구,내수읍,덕암리,20140701,
6066,4311425025,충청북도,청주시 청원구,내수읍,도원리,20140701,
6067,4311425026,충청북도,청주시 청원구,내수읍,형동리,20140701,
6068,4311425027,충청북도,청주시 청원구,내수읍,세교리,20140701,
6069,4311425028,충청북도,청주시 청원구,내수읍,비상리,20140701,
6070,4311425029,충청북도,청주시 청원구,내수읍,저곡리,20140701,
6071,4311425030,충청북도,청주시 청원구,내수읍,우산리,20140701,
6072,4311425031,충청북도,청주시 청원구,내수읍,초정리,20140701,
6073,4311425032,충청북도,청주시 청원구,내수읍,비중리,20140701,
6074,4311425033,충청북도,청주시 청원구,내수읍,구성리,20140701,
6075,4311425034,충청북도,청주시 청원구,내수읍,국동리,20140701,
6076,4311425035,충청북도,청주시 청원구,내수읍,묵방리,20140701,
6077,4311425036,충청북도,청주시 청원구,내수읍,은곡리,20140701,
6078,4311425037,충청북도,청주시 청원구,내수읍,원통리,20140701,
6079,4311425038,충청북도,청주시 청원구,내수읍,신안리,20140701,
6080,4311425039,충청북도,청주시 청원구,내수읍,입동리,20140701,
6081,4311425040,충청북도,청주시 청원구,내수읍,입상리,20140701,
6082,4311425041,충청북도,청주시 청원구,내수읍,학평리,20140701,
6083,4311425300,충청북도,청주시 청원구,오창읍,,20140701,
6084,4311425321,충청북도,청주시 청원구,오창읍,여천리,20140701,
6085,4311425322,충청북도,청주시 청원구,오창읍,화산리(華山),20140701,
6086,4311425323,충청북도,청주시 청원구,오창읍,유리,20140701,
6087,4311425324,충청북도,청주시 청원구,오창읍,일신리,20140701,
6088,4311425325,충청북도,청주시 청원구,오창읍,모정리,20140701,
6089,4311425326,충청북도,청주시 청원구,오창읍,학소리,20140701,
6090,4311425327,충청북도,청주시 청원구,오창읍,원리,20140701,
6091,4311425328,충청북도,청주시 청원구,오창읍,복현리,20140701,
6092,4311425329,충청북도,청주시 청원구,오창읍,양지리,20140701,
6093,4311425330,충청북도,청주시 청원구,오창읍,장대리,20140701,
6094,4311425331,충청북도,청주시 청원구,오창읍,창리,20140701,
6095,4311425332,충청북도,청주시 청원구,오창읍,주성리,20140701,
6096,4311425333,충청북도,청주시 청원구,오창읍,송대리,20140701,
6097,4311425334,충청북도,청주시 청원구,오창읍,도암리,20140701,
6098,4311425335,충청북도,청주시 청원구,오창읍,괴정리,20140701,
6099,4311425336,충청북도,청주시 청원구,오창읍,가곡리,20140701,
6100,4311425337,충청북도,청주시 청원구,오창읍,석우리,20140701,
6101,4311425338,충청북도,청주시 청원구,오창읍,상평리,20140701,
6102,4311425339,충청북도,청주시 청원구,오창읍,기암리,20140701,
6103,4311425340,충청북도,청주시 청원구,오창읍,탑리,20140701,
6104,4311425341,충청북도,청주시 청원구,오창읍,농소리,20140701,
6105,4311425342,충청북도,청주시 청원구,오창읍,신평리,20140701,
6106,4311425343,충청북도,청주시 청원구,오창읍,중신리,20140701,
6107,4311425344,충청북도,청주시 청원구,오창읍,각리,20140701,
6108,4311425345,충청북도,청주시 청원구,오창읍,양청리,20140701,
6109,4311425346,충청북도,청주시 청원구,오창읍,구룡리,20140701,
6110,4311425347,충청북도,청주시 청원구,오창읍,성산리,20140701,
6111,4311425348,충청북도,청주시 청원구,오창읍,후기리,20140701,
6112,4311425349,충청북도,청주시 청원구,오창읍,용두리,20140701,
6113,4311425350,충청북도,청주시 청원구,오창읍,화산리(花山),20140701,
6114,4311425351,충청북도,청주시 청원구,오창읍,가좌리,20140701,
6115,4311425352,충청북도,청주시 청원구,오창읍,두릉리,20140701,
6116,4311425353,충청북도,청주시 청원구,오창읍,성재리,20140701,
6117,4311425354,충청북도,청주시 청원구,오창읍,백현리,20140701,
6118,4311431000,충청북도,청주시 청원구,북이면,,20140701,
6119,4311431021,충청북도,청주시 청원구,북이면,신기리,20140701,
6120,4311431022,충청북도,청주시 청원구,북이면,신대리,20140701,
6121,4311431023,충청북도,청주시 청원구,북이면,현암리,20140701,
6122,4311431024,충청북도,청주시 청원구,북이면,서당리,20140701,
6123,4311431025,충청북도,청주시 청원구,북이면,대길리,20140701,
6124,4311431026,충청북도,청주시 청원구,북이면,석화리,20140701,
6125,4311431027,충청북도,청주시 청원구,북이면,영하리,20140701,
6126,4311431028,충청북도,청주시 청원구,북이면,선암리,20140701,
6127,4311431029,충청북도,청주시 청원구,북이면,호명리,20140701,
6128,4311431030,충청북도,청주시 청원구,북이면,부연리,20140701,
6129,4311431031,충청북도,청주시 청원구,북이면,토성리,20140701,
6130,4311431032,충청북도,청주시 청원구,북이면,장재리,20140701,
6131,4311431033,충청북도,청주시 청원구,북이면,금암리,20140701,
6132,4311431034,충청북도,청주시 청원구,북이면,광암리,20140701,
6133,4311431035,충청북도,청주시 청원구,북이면,금대리,20140701,
6134,4311431036,충청북도,청주시 청원구,북이면,옥수리,20140701,
6135,4311431037,충청북도,청주시 청원구,북이면,내추리,20140701,
6136,4311431038,충청북도,청주시 청원구,북이면,추학리,20140701,
6137,4311431039,충청북도,청주시 청원구,북이면,장양리,20140701,
6138,4311431040,충청북도,청주시 청원구,북이면,용계리,20140701,
6139,4311431041,충청북도,청주시 청원구,북이면,대율리,20140701,
6140,4311431042,충청북도,청주시 청원구,북이면,석성리,20140701,
6141,4311431043,충청북도,청주시 청원구,북이면,내둔리,20140701,
6142,4311431044,충청북도,청주시 청원구,북이면,화상리,20140701,
6143,4311431045,충청북도,청주시 청원구,북이면,화하리,20140701,
6144,4311431046,충청북도,청주시 청원구,북이면,송정리,20140701,
6145,4313000000,충청북도,충주시,,,19880423,
6146,4313010100,충청북도,충주시,성내동,,19980930,
6147,4313010200,충청북도,충주시,성남동,,19980930,
6148,4313010300,충청북도,충주시,성서동,,19980930,
6149,4313010400,충청북도,충주시,충인동,,19980930,
6150,4313010500,충청북도,충주시,교현동,,19980930,
6151,4313010600,충청북도,충주시,용산동,,19880423,
6152,4313010700,충청북도,충주시,호암동,,19880423,
6153,4313010800,충청북도,충주시,직동,,19880423,
6154,4313010900,충청북도,충주시,단월동,,19980930,
6155,4313011000,충청북도,충주시,풍동,,19980930,
6156,4313011100,충청북도,충주시,가주동,,19980930,
6157,4313011200,충청북도,충주시,용관동,,19980930,
6158,4313011300,충청북도,충주시,용두동,,19980930,
6159,4313011400,충청북도,충주시,달천동,,19980930,
6160,4313011500,충청북도,충주시,봉방동,,19880423,
6161,4313011600,충청북도,충주시,칠금동,,19880423,
6162,4313011800,충청북도,충주시,연수동,,19880423,
6163,4313011900,충청북도,충주시,목행동,,19880423,
6164,4313012000,충청북도,충주시,용탄동,,19880423,
6165,4313012100,충청북도,충주시,종민동,,19980930,
6166,4313012200,충청북도,충주시,안림동,,19980930,
6167,4313012300,충청북도,충주시,목벌동,,19980930,
6168,4313012400,충청북도,충주시,충의동,,19980930,
6169,4313012500,충청북도,충주시,지현동,,19880423,
6170,4313012700,충청북도,충주시,문화동,,19920604,
6171,4313012800,충청북도,충주시,금릉동,,20070101,
6172,4313025000,충청북도,충주시,주덕읍,,19950302,
6173,4313025021,충청북도,충주시,주덕읍,신양리,19950302,
6174,4313025022,충청북도,충주시,주덕읍,창전리,19950302,
6175,4313025023,충청북도,충주시,주덕읍,대곡리,19950302,
6176,4313025024,충청북도,충주시,주덕읍,삼청리,19950302,
6177,4313025025,충청북도,충주시,주덕읍,신중리,19950302,
6178,4313025026,충청북도,충주시,주덕읍,화곡리,19950302,
6179,4313025027,충청북도,충주시,주덕읍,사락리,19950302,
6180,4313025028,충청북도,충주시,주덕읍,제내리,19950302,
6181,4313025029,충청북도,충주시,주덕읍,장록리,19950302,
6182,4313025030,충청북도,충주시,주덕읍,덕련리,19950302,
6183,4313025031,충청북도,충주시,주덕읍,당우리,19950302,
6184,4313031000,충청북도,충주시,살미면,,19950101,
6185,4313031021,충청북도,충주시,살미면,세성리,19950101,
6186,4313031022,충청북도,충주시,살미면,문화리,19950101,
6187,4313031023,충청북도,충주시,살미면,재오개리,19950101,
6188,4313031024,충청북도,충주시,살미면,무릉리,19950101,
6189,4313031025,충청북도,충주시,살미면,신당리,19950101,
6190,4313031026,충청북도,충주시,살미면,신매리,19950101,
6191,4313031027,충청북도,충주시,살미면,공이리,19950101,
6192,4313031028,충청북도,충주시,살미면,내사리,19950101,
6193,4313031029,충청북도,충주시,살미면,용천리,19950101,
6194,4313031030,충청북도,충주시,살미면,설운리,19950101,
6195,4313031031,충청북도,충주시,살미면,향산리,19950101,
6196,4313031032,충청북도,충주시,살미면,문강리,19950101,
6197,4313031033,충청북도,충주시,살미면,토계리,19950101,
6198,4313032500,충청북도,충주시,수안보면,,20050401,
6199,4313032521,충청북도,충주시,수안보면,온천리,20050401,
6200,4313032522,충청북도,충주시,수안보면,안보리,20050401,
6201,4313032523,충청북도,충주시,수안보면,화천리,20050401,
6202,4313032524,충청북도,충주시,수안보면,사문리,20050401,
6203,4313032525,충청북도,충주시,수안보면,미륵리,20050401,
6204,4313032526,충청북도,충주시,수안보면,고운리,20050401,
6205,4313032527,충청북도,충주시,수안보면,중산리,20050401,
6206,4313032528,충청북도,충주시,수안보면,수회리,20050401,
6207,4313033500,충청북도,충주시,대소원면,,20120101,
6208,4313033521,충청북도,충주시,대소원면,대소리,20120101,
6209,4313033522,충청북도,충주시,대소원면,금곡리,20120101,
6210,4313033523,충청북도,충주시,대소원면,장성리,20120101,
